Матч под номером 0 выиграет Boston Celtics, с вероятностью = 67.68%
Матч под номером 1168 выиграет Toronto Raptors, с вероятностью = 67.69%
Матч под номером 1169 выиграет Boston Celtics, с вероятностью = 67.74%
Матч под номером 1170 выиграет Charlotte Hornets, с вероятностью = 67.37%
Матч под номером 1171 выиграет Minnesota Timberwolves, с вероятностью = 68.03%
Матч под номером 1172 выиграет Denver Nuggets, с вероятностью = 67.82%
Матч под номером 1173 выиграет Utah Jazz, с вероятностью = 67.85%
Матч под номером 1174 выиграет Portland Trail Blazers, с вероятностью = 67.66%
Матч под номером 1175 выиграет Houston Rockets, с вероятностью = 68.03%
Матч под номером 1176 выиграет Milwaukee Bucks, с вероятностью = 67.90%
Матч под номером 1177 выиграет Sacramento Kings, с вероятностью = 67.41%
Матч под номером 1178 выиграет Golden State Warriors, с вероятностью = 67.47%
Матч под номером 1179 выиграет Charlotte Hornets, с вероятностью = 67.42%
Матч под номером 1180 выиграет Orlando Magic, с вероятностью = 67.80%
Матч под номером 1181 выиграет San Antonio Spurs, с вероятностью = 67.90%
Матч под номером 1182 выиграет Houston Rockets, с вероятностью = 67.82%
Матч под номером 1183 выиграет Boston Celtics, с вероятностью = 67.96%
Матч под номером 1184 выиграет Minnesota Timberwolves, с вероятностью = 67.48%
Матч под номером 1185 выиграет Oklahoma City Thunder, с вероятностью = 67.89%
Матч под номером 1186 выиграет Memphis Grizzlies, с вероятностью = 67.53%
Матч под номером 1187 выиграет Utah Jazz, с вероятностью = 68.02%
Матч под номером 1188 выиграет Phoenix Suns, с вероятностью = 68.03%
Матч под номером 1189 выиграет Denver Nuggets, с вероятностью = 67.38%
Матч под номером 1190 выиграет Golden State Warriors, с вероятностью = 67.62%
Матч под номером 1191 выиграет Los Angeles Lakers, с вероятностью = 67.41%
Матч под номером 1192 выиграет Brooklyn Nets, с вероятностью = 67.47%
Матч под номером 1193 выиграет Philadelphia 76ers, с вероятностью = 67.49%
Матч под номером 1194 выиграет Toronto Raptors, с вероятностью = 67.54%
Матч под номером 1195 выиграет San Antonio Spurs, с вероятностью = 68.00%
Матч под номером 1196 выиграет Oklahoma City Thunder, с вероятностью = 67.53%
Матч под номером 1197 выиграет Charlotte Hornets, с вероятностью = 67.87%
Матч под номером 1198 выиграет Brooklyn Nets, с вероятностью = 67.68%
Матч под номером 1199 выиграет Dallas Mavericks, с вероятностью = 67.82%
Матч под номером 1200 выиграет Houston Rockets, с вероятностью = 67.89%
Матч под номером 1201 выиграет Milwaukee Bucks, с вероятностью = 67.67%
Матч под номером 1202 выиграет Orlando Magic, с вероятностью = 67.99%
Матч под номером 1203 выиграет New York Knicks, с вероятностью = 67.85%
Матч под номером 1204 выиграет Golden State Warriors, с вероятностью = 67.68%
Матч под номером 1205 выиграет Portland Trail Blazers, с вероятностью = 67.37%
Матч под номером 1206 выиграет New Orleans Pelicans, с вероятностью = 67.72%
Матч под номером 1207 выиграет Los Angeles Lakers, с вероятностью = 67.49%
Матч под номером 1208 выиграет Charlotte Hornets, с вероятностью = 67.81%
Матч под номером 1209 выиграет Detroit Pistons, с вероятностью = 67.63%
Матч под номером 1210 выиграет Boston Celtics, с вероятностью = 67.94%
Матч под номером 1211 выиграет Miami Heat, с вероятностью = 67.45%
Матч под номером 1212 выиграет New York Knicks, с вероятностью = 67.99%
Матч под номером 1213 выиграет Toronto Raptors, с вероятностью = 67.35%
Матч под номером 1214 выиграет Golden State Warriors, с вероятностью = 67.53%
Матч под номером 1215 выиграет Dallas Mavericks, с вероятностью = 67.51%
Матч под номером 1216 выиграет Utah Jazz, с вероятностью = 67.88%
Матч под номером 1217 выиграет Oklahoma City Thunder, с вероятностью = 67.96%
Матч под номером 1218 выиграет Portland Trail Blazers, с вероятностью = 67.42%
Матч под номером 1219 выиграет Indiana Pacers, с вероятностью = 67.62%
Матч под номером 1220 выиграет Brooklyn Nets, с вероятностью = 67.78%
Матч под номером 1221 выиграет Orlando Magic, с вероятностью = 67.51%
Матч под номером 1222 выиграет Memphis Grizzlies, с вероятностью = 67.88%
Матч под номером 1223 выиграет Oklahoma City Thunder, с вероятностью = 68.01%
Матч под номером 1224 выиграет Detroit Pistons, с вероятностью = 68.03%
Матч под номером 1225 выиграет Philadelphia 76ers, с вероятностью = 67.64%
Матч под номером 1226 выиграет San Antonio Spurs, с вероятностью = 67.75%
Матч под номером 1227 выиграет Denver Nuggets, с вероятностью = 67.99%
Матч под номером 1228 выиграет Los Angeles Clippers, с вероятностью = 67.45%
Матч под номером 1229 выиграет Portland Trail Blazers, с вероятностью = 68.03%
Матч под номером 1230 выиграет Brooklyn Nets, с вероятностью = 67.82%
Матч под номером 1231 выиграет Orlando Magic, с вероятностью = 67.95%
Матч под номером 1232 выиграет Golden State Warriors, с вероятностью = 67.45%
Матч под номером 1233 выиграет San Antonio Spurs, с вероятностью = 67.47%
Матч под номером 1234 выиграет Boston Celtics, с вероятностью = 67.57%
Матч под номером 1235 выиграет Portland Trail Blazers, с вероятностью = 67.88%
Матч под номером 1236 выиграет Milwaukee Bucks, с вероятностью = 67.61%
Матч под номером 1237 выиграет Houston Rockets, с вероятностью = 67.58%
Матч под номером 1238 выиграет Philadelphia 76ers, с вероятностью = 67.74%
Матч под номером 1239 выиграет Los Angeles Clippers, с вероятностью = 67.47%
Матч под номером 1240 выиграет Toronto Raptors, с вероятностью = 67.72%
Матч под номером 1241 выиграет Denver Nuggets, с вероятностью = 67.80%
Матч под номером 1242 выиграет Portland Trail Blazers, с вероятностью = 67.93%
Матч под номером 1243 выиграет Boston Celtics, с вероятностью = 67.74%
Матч под номером 1244 выиграет Milwaukee Bucks, с вероятностью = 67.53%
Матч под номером 1245 выиграет Houston Rockets, с вероятностью = 67.49%
Матч под номером 1246 выиграет Philadelphia 76ers, с вероятностью = 67.58%
Матч под номером 1247 выиграет San Antonio Spurs, с вероятностью = 68.03%
Матч под номером 1248 выиграет Golden State Warriors, с вероятностью = 67.46%
Матч под номером 1249 выиграет Toronto Raptors, с вероятностью = 67.67%
Матч под номером 1250 выиграет Boston Celtics, с вероятностью = 67.48%
Матч под номером 1251 выиграет Oklahoma City Thunder, с вероятностью = 67.70%
Матч под номером 1252 выиграет Philadelphia 76ers, с вероятностью = 67.89%
Матч под номером 1253 выиграет Denver Nuggets, с вероятностью = 67.66%
Матч под номером 1254 выиграет Milwaukee Bucks, с вероятностью = 67.89%
Матч под номером 1255 выиграет Houston Rockets, с вероятностью = 67.82%
Матч под номером 1256 выиграет Boston Celtics, с вероятностью = 67.75%
Матч под номером 1257 выиграет Golden State Warriors, с вероятностью = 67.73%
Матч под номером 1258 выиграет Toronto Raptors, с вероятностью = 67.49%
Матч под номером 1259 выиграет Portland Trail Blazers, с вероятностью = 67.82%
Матч под номером 1260 выиграет Milwaukee Bucks, с вероятностью = 67.44%
Матч под номером 1261 выиграет Utah Jazz, с вероятностью = 67.41%
Матч под номером 1262 выиграет Toronto Raptors, с вероятностью = 67.95%
Матч под номером 1263 выиграет Philadelphia 76ers, с вероятностью = 67.60%
Матч под номером 1264 выиграет Denver Nuggets, с вероятностью = 67.44%
Матч под номером 1265 выиграет Portland Trail Blazers, с вероятностью = 67.91%
Матч под номером 1266 выиграет Houston Rockets, с вероятностью = 67.91%
Матч под номером 1267 выиграет Los Angeles Clippers, с вероятностью = 67.82%
Матч под номером 1268 выиграет San Antonio Spurs, с вероятностью = 67.48%
Матч под номером 1269 выиграет Golden State Warriors, с вероятностью = 67.92%
Матч под номером 1270 выиграет Toronto Raptors, с вероятностью = 67.63%
Матч под номером 1271 выиграет Denver Nuggets, с вероятностью = 67.76%
Матч под номером 1272 выиграет Boston Celtics, с вероятностью = 67.74%
Матч под номером 1273 выиграет Golden State Warriors, с вероятностью = 67.43%
Матч под номером 1274 выиграет Philadelphia 76ers, с вероятностью = 67.50%
Матч под номером 1275 выиграет Denver Nuggets, с вероятностью = 67.82%
Матч под номером 1276 выиграет Milwaukee Bucks, с вероятностью = 67.76%
Матч под номером 1277 выиграет Golden State Warriors, с вероятностью = 67.41%
Матч под номером 1278 выиграет Portland Trail Blazers, с вероятностью = 67.44%
Матч под номером 1279 выиграет Philadelphia 76ers, с вероятностью = 68.00%
Матч под номером 1280 выиграет Milwaukee Bucks, с вероятностью = 67.35%
Матч под номером 1281 выиграет Portland Trail Blazers, с вероятностью = 67.62%
Матч под номером 1282 выиграет Houston Rockets, с вероятностью = 67.36%
Матч под номером 1283 выиграет Toronto Raptors, с вероятностью = 67.63%
Матч под номером 1284 выиграет Denver Nuggets, с вероятностью = 67.74%
Матч под номером 1285 выиграет Milwaukee Bucks, с вероятностью = 67.36%
Матч под номером 1286 выиграет Houston Rockets, с вероятностью = 67.80%
Матч под номером 1287 выиграет Toronto Raptors, с вероятностью = 67.89%
Матч под номером 1288 выиграет Denver Nuggets, с вероятностью = 67.62%
Матч под номером 1289 выиграет Milwaukee Bucks, с вероятностью = 67.37%
Матч под номером 1290 выиграет Golden State Warriors, с вероятностью = 67.72%
Матч под номером 1291 выиграет Philadelphia 76ers, с вероятностью = 67.51%
Матч под номером 1292 выиграет Portland Trail Blazers, с вероятностью = 67.73%
Матч под номером 1293 выиграет Golden State Warriors, с вероятностью = 67.71%
Матч под номером 1294 выиграет Portland Trail Blazers, с вероятностью = 67.91%
Матч под номером 1295 выиграет Toronto Raptors, с вероятностью = 67.39%
Матч под номером 1296 выиграет Golden State Warriors, с вероятностью = 67.70%
Матч под номером 1297 выиграет Milwaukee Bucks, с вероятностью = 67.49%
Матч под номером 1298 выиграет Golden State Warriors, с вероятностью = 67.74%
Матч под номером 1299 выиграет Milwaukee Bucks, с вероятностью = 67.81%
Матч под номером 1300 выиграет Golden State Warriors, с вероятностью = 67.61%
Матч под номером 1301 выиграет Toronto Raptors, с вероятностью = 67.42%
Матч под номером 1302 выиграет Golden State Warriors, с вероятностью = 67.67%
Матч под номером 1303 выиграет Toronto Raptors, с вероятностью = 67.67%
Матч под номером 1304 выиграет Toronto Raptors, с вероятностью = 67.47%
Матч под номером 1305 выиграет Toronto Raptors, с вероятностью = 67.65%
Матч под номером 1306 выиграет Toronto Raptors, с вероятностью = 67.84%
Матч под номером 1307 выиграет Golden State Warriors, с вероятностью = 67.43%
Матч под номером 1308 выиграет Toronto Raptors, с вероятностью = 67.67%
Матч под номером 1309 выиграет Toronto Raptors, с вероятностью = 68.04%
Матч под номером 1310 выиграет Golden State Warriors, с вероятностью = 67.47%
